175.0,5
176.0,5
177.0,4
178.0,4
179.0,5
180.0,5
181.0,5
182.0,5
183.0,5
184.0,5
185.0,5
186.0,6
187.0,6
188.0,5
189.0,6
190.0,6
191.0,6
192.0,5
193.0,5
194.0,5
195.0,5
196.0,5
197.0,5
198.0,5
199.0,6
200.0,5
201.0,6
202.0,5
203.0,5
204.0,5
205.0,6
206.0,5
207.0,5
208.0,5
209.0,5
210.0,7
211.0,7
212.0,7
213.0,5
214.0,7
215.0,7
216.0,6
217.0,6
218.0,6
219.0,7
220.0,8
221.0,6
222.0,7
223.0,7
224.0,8
225.0,7
226.0,7
227.0,6
228.0,7
229.0,7
230.0,7
231.0,7
232.0,7
233.0,7
234.0,7
235.0,6
236.0,6
237.0,7
238.0,6
239.0,6
240.0,6
241.0,7
242.0,6
243.0,6
244.0,6
245.0,6
246.0,5
247.0,5
248.0,6
249.0,6
250.0,6
251.0,7
252.0,6
253.0,7
254.0,7
255.0,7
256.0,7
257.0,6
258.0,7
259.0,7
260.0,6
261.0,5
262.0,6
263.0,6
264.0,4
265.0,6
266.0,7
267.0,6
268.0,7
269.0,7
270.0,7
271.0,7
272.0,7
273.0,7
274.0,6
275.0,6
276.0,9
277.0,7
278.0,9
279.0,8
280.0,8
281.0,6
282.0,7
283.0,6
284.0,7
285.0,8
286.0,8
287.0,7
288.0,8
289.0,8
290.0,8
291.0,8
292.0,8
293.0,7
294.0,8
295.0,8
296.0,7
297.0,8
298.0,6
299.0,8
300.0,8
301.0,10
302.0,10
303.0,7
304.0,8
305.0,8
306.0,7
307.0,6
308.0,6
309.0,6
310.0,6
311.0,6
312.0,6
313.0,6
314.0,6
315.0,5
316.0,6
317.0,6
318.0,7
319.0,7
320.0,7
321.0,7
322.0,6
323.0,8
324.0,8
325.0,8
326.0,8
327.0,8
328.0,7
329.0,8
330.0,9
331.0,8
332.0,9
333.0,7
334.0,7
335.0,7
336.0,6
337.0,7
338.0,5
339.0,6
340.0,7
341.0,8
342.0,7
343.0,8
344.0,7
345.0,7
346.0,6
347.0,7
348.0,5
349.0,5
350.0,4
351.0,7
352.0,7
353.0,6
354.0,7
355.0,6
356.0,6
357.0,5
358.0,5
359.0,6
360.0,6
361.0,6
362.0,6
363.0,6
364.0,6
365.0,5
366.0,7
367.0,5
368.0,5
369.0,5
370.0,5
371.0,6
372.0,7
373.0,8
374.0,6
375.0,6
376.0,6
377.0,5
378.0,6
379.0,7
380.0,5
381.0,6
382.0,6
383.0,6
384.0,6
385.0,6
386.0,7
387.0,7
388.0,7
389.0,6
390.0,6
391.0,5
392.0,6
393.0,5
394.0,5
395.0,5
396.0,5
397.0,5
398.0,5
399.0,5
400.0,5
401.0,5
402.0,5
403.0,5
404.0,6
405.0,7
406.0,6
407.0,6
408.0,7
409.0,8
410.0,6
411.0,6
412.0,7
413.0,7
414.0,6
415.0,6
416.0,8
417.0,7
418.0,7
419.0,7
420.0,7
421.0,6
422.0,7
423.0,7
424.0,7
425.0,6
426.0,5
427.0,5
428.0,5
429.0,4
430.0,4
431.0,4
432.0,4
433.0,4
434.0,4
435.0,4
436.0,5
437.0,4
438.0,4
439.0,5
440.0,5
441.0,5
442.0,5
443.0,5
444.0,5
445.0,5
446.0,5
447.0,5
448.0,5
449.0,5
450.0,4
451.0,4
452.0,6
453.0,5
454.0,5
455.0,5
456.0,5
457.0,5
458.0,5
459.0,5
460.0,5
461.0,5
462.0,5
463.0,4
464.0,5
465.0,4
466.0,4
467.0,4
468.0,4
469.0,4
470.0,4
471.0,4
472.0,4
473.0,4
474.0,4
475.0,5
476.0,5
477.0,5
478.0,6
479.0,5
480.0,5
481.0,4
482.0,5
483.0,6
484.0,5
485.0,6
486.0,5
487.0,4
488.0,5
489.0,5
490.0,5
491.0,5
492.0,5
493.0,5
494.0,6
495.0,4
496.0,5
497.0,4
498.0,6
499.0,6
500.0,6
501.0,6
502.0,6
503.0,6
504.0,6
505.0,6
506.0,6
507.0,6
508.0,6
509.0,6
510.0,6
511.0,6
512.0,6
513.0,6
514.0,6
515.0,6
516.0,6
517.0,6
518.0,6
519.0,5
520.0,5
521.0,5
522.0,5
523.0,5
524.0,6
525.0,5
526.0,5
527.0,5
528.0,5
529.0,5
530.0,5
531.0,5
532.0,6
533.0,5
534.0,5
535.0,6
536.0,5
537.0,5
538.0,5
539.0,5
540.0,4
541.0,4
542.0,4
543.0,4
544.0,4
545.0,4
546.0,4
547.0,4
548.0,4
549.0,5
550.0,4
551.0,5
552.0,6
553.0,3
554.0,4
555.0,4
556.0,5
557.0,5
558.0,6
559.0,5
560.0,5
561.0,5
562.0,5
563.0,5
564.0,6
565.0,6
566.0,4
567.0,5
568.0,5
569.0,4
570.0,3
571.0,4
572.0,5
573.0,5
574.0,6
575.0,6
576.0,5
577.0,6
578.0,5
579.0,5
580.0,6
581.0,5
582.0,5
583.0,6
584.0,4
585.0,5
586.0,5
587.0,6
588.0,6
589.0,5
590.0,5
591.0,5
592.0,5
593.0,3
594.0,3
595.0,3
596.0,3
597.0,4
598.0,4
599.0,4
600.0,4
601.0,3
602.0,3
603.0,3
604.0,4
605.0,5
606.0,5
607.0,5
608.0,6
609.0,5
610.0,5
611.0,4
612.0,4
613.0,4
614.0,4
615.0,5
616.0,6
617.0,5
618.0,7
619.0,6
620.0,5
621.0,7
622.0,5
623.0,4
624.0,5
625.0,5
626.0,6
627.0,6
628.0,5
629.0,6
630.0,6
631.0,6
632.0,6
633.0,6
634.0,5
635.0,6
636.0,7
637.0,7
638.0,7
639.0,7
640.0,6
641.0,6
642.0,8
643.0,6
644.0,6
645.0,7
646.0,6
647.0,7
648.0,5
649.0,5
650.0,5
651.0,6
652.0,5
653.0,6
654.0,6
655.0,6
656.0,5
657.0,6
658.0,7
659.0,8
660.0,6
661.0,5
662.0,6
663.0,6
664.0,6
665.0,6
666.0,5
667.0,5
668.0,7
669.0,7
670.0,6
671.0,6
672.0,8
673.0,6
674.0,6
675.0,6
676.0,5
677.0,5
678.0,6
679.0,7
680.0,6
681.0,6
682.0,6
683.0,6
684.0,5
685.0,4
686.0,4
687.0,4
688.0,4
689.0,8
690.0,7
691.0,5
692.0,7
693.0,6
694.0,6
695.0,6
696.0,6
697.0,5
698.0,6
699.0,6
700.0,5
701.0,8
702.0,6
703.0,4
704.0,4
705.0,3
706.0,4
707.0,5
708.0,4
709.0,3
710.0,3
711.0,5
712.0,2
713.0,2
714.0,1
715.0,1
716.0,1
717.0,3
718.0,1
719.0,4
720.0,2
721.0,1
722.0,3
723.0,4
724.0,5
725.0,3
726.0,3
727.0,2
728.0,4
729.0,3
730.0,3
731.0,3
732.0,3
733.0,3
734.0,3
735.0,3
736.0,3
737.0,3
738.0,2
739.0,2
740.0,1
741.0,2
742.0,1
743.0,1
744.0,2
745.0,3
746.0,3
747.0,2
748.0,2
749.0,3
750.0,3
751.0,3
752.0,2
753.0,3
754.0,3
755.0,2
756.0,3
757.0,1
758.0,3
759.0,2
760.0,2
761.0,2
762.0,3
763.0,3
764.0,3
765.0,4
766.0,4
767.0,3
768.0,2
769.0,3
770.0,2
771.0,0
772.0,3
773.0,0
774.0,0
775.0,0
776.0,2
777.0,1
778.0,3
779.0,4
780.0,3
781.0,4
782.0,5
783.0,4
784.0,3
785.0,3
786.0,5
787.0,4
788.0,4
789.0,3
790.0,4
791.0,3
792.0,3
793.0,3
794.0,3
795.0,4
796.0,3
797.0,3
798.0,4
799.0,3
800.0,4
801.0,4
802.0,4
803.0,4
804.0,3
805.0,5
806.0,5
807.0,4
808.0,4
809.0,3
810.0,4
811.0,4
812.0,4
813.0,3
814.0,4
815.0,4
816.0,5
817.0,5
818.0,4
819.0,5
820.0,6
821.0,5
822.0,5
823.0,7
824.0,7
825.0,6
826.0,6
827.0,7
828.0,6
829.0,6
830.0,6
831.0,5
832.0,5
833.0,4
834.0,3
835.0,5
836.0,6
837.0,5
838.0,4
839.0,4
840.0,5
841.0,4
842.0,5
843.0,5
844.0,5
845.0,5
846.0,4
847.0,4
848.0,4
849.0,4
850.0,5
851.0,5
852.0,6
853.0,4
854.0,5
855.0,7
856.0,6
857.0,5
858.0,6
859.0,7
860.0,7
861.0,7
862.0,6
863.0,6
864.0,9
865.0,7
866.0,5
867.0,3
868.0,6
869.0,6
870.0,7
871.0,6
872.0,8
873.0,6
874.0,4
875.0,4
876.0,5
877.0,5
878.0,7
879.0,5
880.0,5
881.0,5
882.0,6
883.0,5
884.0,6
885.0,7
886.0,7
887.0,6
888.0,5
889.0,6
890.0,7
891.0,6
892.0,8
893.0,7
894.0,7
895.0,6
896.0,7
897.0,6
898.0,8
899.0,8
900.0,5
901.0,8
902.0,8
903.0,11
904.0,8
905.0,6
906.0,7
907.0,9
908.0,9
909.0,9
910.0,8
911.0,8
912.0,6
913.0,8
914.0,8
915.0,7
916.0,7
917.0,8
918.0,9
919.0,8
920.0,8
921.0,8
922.0,8
923.0,9
924.0,10
925.0,9
926.0,9
927.0,6
928.0,9
929.0,10
930.0,9
931.0,10
932.0,11
933.0,8
934.0,9
935.0,10
936.0,9
937.0,9
938.0,8
939.0,8
940.0,8
941.0,8
942.0,7
943.0,8
944.0,6
945.0,6
946.0,7
947.0,7
948.0,7
949.0,7
950.0,6
951.0,7
952.0,5
953.0,7
954.0,6
955.0,7
956.0,7
957.0,8
958.0,4
959.0,5
960.0,6
961.0,5
962.0,5
963.0,6
964.0,11
965.0,9
966.0,10
967.0,8
968.0,10
969.0,10
970.0,8
971.0,8
972.0,9
973.0,7
974.0,6
975.0,8
976.0,9
977.0,8
978.0,8
979.0,6
980.0,7
981.0,8
982.0,8
983.0,10
984.0,7
985.0,7
986.0,7
987.0,10
988.0,9
989.0,7
990.0,9
991.0,8
992.0,7
993.0,8
994.0,8
995.0,9
996.0,10
997.0,8
998.0,7
999.0,9
1000.0,9
1001.0,10
1002.0,9
1003.0,8
1004.0,6
1005.0,5
1006.0,8
1007.0,6
1008.0,6
1009.0,7
1010.0,6
1011.0,7
1012.0,8
1013.0,8
1014.0,7
1015.0,6
1016.0,7
1017.0,9
1018.0,7
1019.0,6
1020.0,10
1021.0,6
1022.0,8
1023.0,6
1024.0,7
1025.0,6
1026.0,6
1027.0,10
1028.0,8
1029.0,6
1030.0,7
1031.0,5
1032.0,6
1033.0,7
1034.0,6
1035.0,5
1036.0,8
1037.0,4
1038.0,7
1039.0,6
1040.0,9
1041.0,8
1042.0,8
1043.0,8
1044.0,9
1045.0,9
1046.0,8
1047.0,8
1048.0,8
1049.0,8
1050.0,9
1051.0,9
1052.0,8
1053.0,10
1054.0,10
1055.0,7
1056.0,10
1057.0,10
1058.0,8
1059.0,9
1060.0,7
1061.0,4
1062.0,6
1063.0,6
1064.0,5
1065.0,3
1066.0,4
1067.0,5
1068.0,5
1069.0,7
1070.0,4
1071.0,5
1072.0,5
1073.0,4
1074.0,4
1075.0,6
1076.0,5
1077.0,5
1078.0,5
1079.0,5
1080.0,6
1081.0,6
1082.0,5
1083.0,5
1084.0,5
1085.0,5
1086.0,4
1087.0,4
1088.0,5
1089.0,7
1090.0,6
1091.0,6
1092.0,7
1093.0,6
1094.0,6
1095.0,5
1096.0,7
1097.0,5
1098.0,5
1099.0,5
1100.0,6
1101.0,8
1102.0,7
1103.0,8
1104.0,5
1105.0,8
1106.0,5
1107.0,7
1108.0,6
1109.0,6
1110.0,5
1111.0,7
1112.0,6
1113.0,6
1114.0,7
1115.0,7
1116.0,6
1117.0,6
1118.0,7
1119.0,8
1120.0,8
1121.0,6
1122.0,7
1123.0,7
1124.0,4
1125.0,4
1126.0,4
1127.0,5
1128.0,5
1129.0,4
1130.0,5
1131.0,6
1132.0,5
1133.0,5
1134.0,5
1135.0,5
1136.0,6
1137.0,6
1138.0,7
1139.0,6
1140.0,6
1141.0,6
1142.0,6
1143.0,5
1144.0,5
1145.0,5
1146.0,6
1147.0,6
1148.0,6
1149.0,7
1150.0,6
1151.0,7
1152.0,6
1153.0,7
1154.0,8
1155.0,8
1156.0,9
1157.0,9
1158.0,7
1159.0,7
1160.0,7
1161.0,8
1162.0,5
1163.0,6
1164.0,8
1165.0,8
1166.0,10
1167.0,10
1168.0,9
1169.0,7
1170.0,7
1171.0,8
1172.0,7
1173.0,10
1174.0,5
1175.0,6
1176.0,6
1177.0,7
1178.0,6
1179.0,7
1180.0,8
1181.0,8
1182.0,7
1183.0,9
1184.0,8
1185.0,9
1186.0,8
1187.0,8
1188.0,8
1189.0,8
1190.0,7
1191.0,7
1192.0,7
1193.0,7
1194.0,7
1195.0,8
1196.0,7
1197.0,8
1198.0,9
1199.0,6
1200.0,8
1201.0,8
1202.0,6
1203.0,7
1204.0,7
1205.0,7
1206.0,7
1207.0,8
1208.0,7
1209.0,6
1210.0,7
1211.0,6
1212.0,7
1213.0,7
1214.0,5
1215.0,6
1216.0,6
1217.0,5
1218.0,6
1219.0,6
1220.0,7
1221.0,7
1222.0,7
1223.0,7
1224.0,7
1225.0,7
1226.0,7
1227.0,6
1228.0,6
1229.0,7
1230.0,7
1231.0,7
1232.0,8
1233.0,6
1234.0,7
1235.0,7
1236.0,6
1237.0,6
1238.0,6
1239.0,7
1240.0,6
1241.0,7
1242.0,7
1243.0,7
1244.0,6
1245.0,6
1246.0,5
1247.0,5
1248.0,6
1249.0,5
1250.0,7
1251.0,6
1252.0,7
1253.0,7
1254.0,7
1255.0,6
1256.0,6
1257.0,6
1258.0,6
1259.0,6
1260.0,5
1261.0,4
1262.0,4
1263.0,4
1264.0,4
1265.0,7
1266.0,3
1267.0,3
1268.0,5
1269.0,5
1270.0,5
1271.0,5
1272.0,8
1273.0,8
1274.0,6
1275.0,6
1276.0,6
1277.0,5
1278.0,9
1279.0,6
1280.0,6
1281.0,7
1282.0,5
1283.0,6
1284.0,6
1285.0,6
1286.0,6
1287.0,7
1288.0,5
1289.0,6
1290.0,5
1291.0,5
1292.0,6
1293.0,7
1294.0,6
1295.0,6
1296.0,5
1297.0,5
1298.0,5
1299.0,5
1300.0,5
1301.0,4
1302.0,4
1303.0,4
1304.0,4
1305.0,4
1306.0,4
1307.0,5
1308.0,4
1309.0,5
1310.0,4
1311.0,4
1312.0,4
1313.0,4
1314.0,4
1315.0,4
1316.0,4
1317.0,4
1318.0,4
1319.0,4
1320.0,4
1321.0,5
1322.0,4
1323.0,5
1324.0,5
1325.0,5
1326.0,5
1327.0,5
1328.0,5
1329.0,5
1330.0,5
1331.0,4
1332.0,4
1333.0,4
1334.0,5
1335.0,6
1336.0,6
1337.0,7
1338.0,5
1339.0,4
1340.0,5
1341.0,4
1342.0,6
1343.0,5
1344.0,5
1345.0,6
1346.0,7
1347.0,6
1348.0,6
1349.0,6
1350.0,6
1351.0,7
1352.0,6
1353.0,6
1354.0,6
1355.0,6
1356.0,5
1357.0,6
1358.0,5
1359.0,7
1360.0,6
1361.0,6
1362.0,6
1363.0,5
1364.0,6
1365.0,5
1366.0,4
1367.0,4
1368.0,7
1369.0,7
1370.0,6
1371.0,7
1372.0,7
1373.0,6
1374.0,4
1375.0,5
1376.0,6
1377.0,5
1378.0,5
1379.0,8
1380.0,7
1381.0,6
1382.0,5
1383.0,6
1384.0,5
1385.0,5
1386.0,5
1387.0,6
1388.0,6
1389.0,5
1390.0,6
1391.0,6
1392.0,7
1393.0,7
1394.0,6
1395.0,5
1396.0,4
1397.0,5
1398.0,6
1399.0,6
1400.0,6
1401.0,6
1402.0,6
1403.0,7
1404.0,6
1405.0,5
1406.0,6
1407.0,5
1408.0,4
1409.0,5
1410.0,5
1411.0,6
1412.0,5
1413.0,3
1414.0,6
1415.0,5
1416.0,5
1417.0,5
1418.0,4
1419.0,4
1420.0,4
1421.0,5
1422.0,4
1423.0,4
1424.0,6
1425.0,7
1426.0,8
1427.0,5
1428.0,6
1429.0,6
1430.0,4
1431.0,5
1432.0,5
1433.0,5
1434.0,5
1435.0,4
1436.0,4
1437.0,4
1438.0,4
1439.0,5
1440.0,5
1441.0,4
1442.0,4
1443.0,4
1444.0,4
1445.0,4
1446.0,4
1447.0,4
1448.0,4
1449.0,4
1450.0,4
1451.0,5
1452.0,5
1453.0,5
1454.0,5
1455.0,5
1456.0,5
1457.0,5
1458.0,5
1459.0,5
1460.0,5
1461.0,5
1462.0,5
1463.0,4
1464.0,4
1465.0,4
1466.0,3
1467.0,3
1468.0,3
1469.0,3
1470.0,3
1471.0,3
1472.0,3
1473.0,3
1474.0,3
1475.0,3
1476.0,3
1477.0,3
1478.0,3
1479.0,3
1480.0,4
1481.0,5
1482.0,5
1483.0,5
1484.0,4
1485.0,4
1486.0,4
1487.0,5
1488.0,4
1489.0,4
1490.0,4
1491.0,5
1492.0,5
1493.0,6
1494.0,5
1495.0,5
1496.0,5
1497.0,5
1498.0,5
1499.0,5
1500.0,5
1501.0,5
1502.0,4
1503.0,5
1504.0,4
1505.0,4
1506.0,4
1507.0,5
1508.0,4
1509.0,4
1510.0,3
1511.0,4
1512.0,4
1513.0,3
1514.0,5
1515.0,4
1516.0,4
1517.0,5
1518.0,5
1519.0,3
1520.0,5
1521.0,3
1522.0,4
1523.0,3
1524.0,5
1525.0,3
1526.0,3
1527.0,4
1528.0,4
1529.0,3
1530.0,4
1531.0,4
1532.0,4
1533.0,2
1534.0,3
1535.0,6
1536.0,5
1537.0,4
1538.0,4
1539.0,4
1540.0,4
1541.0,4
1542.0,4
1543.0,4
1544.0,2
1545.0,3
1546.0,3
1547.0,3
1548.0,3
1549.0,3
1550.0,4
1551.0,3
1552.0,3
1553.0,3
1554.0,3
1555.0,2
1556.0,3
1557.0,2
1558.0,3
1559.0,3
1560.0,3
1561.0,3
1562.0,3
1563.0,3
1564.0,3
1565.0,3
1566.0,3
1567.0,3
1568.0,3
1569.0,3
1570.0,3
1571.0,4
1572.0,4
1573.0,3
1574.0,4
1575.0,4
1576.0,4
1577.0,3
1578.0,4
1579.0,3
1580.0,4
1581.0,4
1582.0,3
1583.0,3
1584.0,3
1585.0,3
1586.0,3
1587.0,3
1588.0,2
1589.0,2
1590.0,2
1591.0,2
1592.0,2
1593.0,2
1594.0,3
1595.0,3
1596.0,2
1597.0,2
1598.0,5
1599.0,2
1600.0,3
1601.0,3
1602.0,3
1603.0,2
1604.0,4
1605.0,3
1606.0,4
1607.0,4
1608.0,4
1609.0,4
1610.0,4
1611.0,4
1612.0,2
1613.0,2
1614.0,2
1615.0,2
1616.0,3
1617.0,3
1618.0,2
1619.0,2
1620.0,2
1621.0,2
1622.0,1
1623.0,3
1624.0,2
1625.0,2
1626.0,2
1627.0,2
1628.0,2
1629.0,2
1630.0,2
1631.0,3
1632.0,4
1633.0,4
1634.0,3
1635.0,4
1636.0,3
1637.0,3
1638.0,4
1639.0,3
1640.0,2
1641.0,3
1642.0,2
1643.0,2
1644.0,3
1645.0,3
1646.0,3
1647.0,2
1648.0,3
1649.0,2
1650.0,2
1651.0,3
1652.0,4
1653.0,3
1654.0,4
1655.0,5
1656.0,4
1657.0,4
1658.0,4
1659.0,3
1660.0,5
1661.0,2
1662.0,2
1663.0,5
1664.0,5
1665.0,4
1666.0,3
1667.0,4
1668.0,4
1669.0,5
1670.0,5
1671.0,4
1672.0,3
1673.0,3
1674.0,4
1675.0,5
1676.0,4
1677.0,4
1678.0,3
1679.0,3
1680.0,3
1681.0,3
1682.0,3
1683.0,2
1684.0,2
1685.0,4
1686.0,3
1687.0,3
1688.0,4
1689.0,5
1690.0,4
1691.0,5
1692.0,3
1693.0,2
1694.0,3
1695.0,3
1696.0,2
1697.0,2
1698.0,3
1699.0,2
1700.0,2
1701.0,3
1702.0,3
1703.0,3
1704.0,4
1705.0,3
1706.0,4
1707.0,4
1708.0,4
1709.0,5
1710.0,6
1711.0,6
1712.0,5
1713.0,4
1714.0,5
1715.0,5
1716.0,4
1717.0,4
1718.0,4
1719.0,3
1720.0,5
1721.0,3
1722.0,3
1723.0,4
1724.0,3
1725.0,6
1726.0,5
1727.0,5
1728.0,4
1729.0,3
1730.0,3
1731.0,4
1732.0,4
1733.0,5
1734.0,4
1735.0,4
1736.0,3
1737.0,4
1738.0,4
1739.0,4
1740.0,6
1741.0,4
1742.0,5
1743.0,4
1744.0,3
1745.0,4
1746.0,3
1747.0,1
1748.0,4
1749.0,3
1750.0,3
1751.0,3
1752.0,3
1753.0,4
1754.0,4
1755.0,4
1756.0,3
1757.0,4
1758.0,5
1759.0,5
1760.0,4
1761.0,4
1762.0,5
1763.0,5
1764.0,5
1765.0,5
1766.0,5
1767.0,5
1768.0,6
1769.0,7
1770.0,5
1771.0,6
1772.0,5
1773.0,6
1774.0,5
1775.0,5
1776.0,5
1777.0,6
1778.0,6
1779.0,5
1780.0,5
1781.0,4
1782.0,5
1783.0,3
1784.0,4
1785.0,4
1786.0,5
1787.0,5
1788.0,4
1789.0,3
1790.0,6
1791.0,4
1792.0,5
1793.0,6
1794.0,5
1795.0,5
1796.0,6
1797.0,7
1798.0,5
1799.0,5
1800.0,6
1801.0,5
1802.0,5
1803.0,6
1804.0,5
1805.0,5
1806.0,5
1807.0,6
1808.0,5
1809.0,6
1810.0,5
1811.0,5
1812.0,5
1813.0,4
1814.0,6
1815.0,5
1816.0,6
1817.0,5
1818.0,5
1819.0,6
1820.0,6
1821.0,6
1822.0,7
1823.0,5
1824.0,5
1825.0,5
1826.0,4
1827.0,5
1828.0,6
1829.0,5
1830.0,6
1831.0,6
1832.0,6
1833.0,6
1834.0,7
1835.0,6
1836.0,5
1837.0,6
1838.0,6
1839.0,7
1840.0,5
1841.0,4
1842.0,5
1843.0,4
1844.0,6
1845.0,5
1846.0,5
1847.0,5
1848.0,4
1849.0,4
1850.0,4
1851.0,4
1852.0,4
1853.0,4
1854.0,4
1855.0,4
1856.0,4
1857.0,4
1858.0,5
1859.0,4
1860.0,4
1861.0,5
1862.0,5
1863.0,5
1864.0,5
1865.0,5
1866.0,4
1867.0,4
1868.0,5
1869.0,5
1870.0,4
1871.0,4
1872.0,4
1873.0,4
1874.0,5
1875.0,4
1876.0,3
1877.0,3
1878.0,3
1879.0,2
1880.0,2
1881.0,2
1882.0,3
1883.0,3
1884.0,3
1885.0,3
1886.0,5
1887.0,6
1888.0,6
1889.0,4
1890.0,3
1891.0,3
1892.0,2
1893.0,2
1894.0,2
1895.0,3
1896.0,2
1897.0,2
1898.0,2
1899.0,2
1900.0,2
1901.0,3
1902.0,3
1903.0,2
1904.0,3
1905.0,2
1906.0,3
1907.0,3
1908.0,4
1909.0,2
1910.0,2
1911.0,3
1912.0,3
1913.0,3
1914.0,2
1915.0,3
1916.0,2
1917.0,3
1918.0,3
1919.0,4
1920.0,2
1921.0,2
1922.0,2
1923.0,2
1924.0,2
1925.0,2
1926.0,3
1927.0,3
1928.0,5
1929.0,4
1930.0,4
1931.0,3
1932.0,4
1933.0,3
1934.0,4
1935.0,4
1936.0,3
1937.0,3
1938.0,2
1939.0,3
1940.0,3
1941.0,5
1942.0,5
1943.0,4
1944.0,3
1945.0,4
1946.0,4
1947.0,4
1948.0,3
1949.0,4
1950.0,4
1951.0,4
1952.0,3
1953.0,3
1954.0,6
1955.0,4
1956.0,5
1957.0,7
1958.0,7
1959.0,5
1960.0,7
1961.0,6
1962.0,6
1963.0,5
1964.0,6
1965.0,7
1966.0,6
1967.0,7
1968.0,5
1969.0,5
1970.0,4
1971.0,6
1972.0,4
1973.0,4
1974.0,5
1975.0,4
1976.0,5
1977.0,5
1978.0,6
1979.0,5
1980.0,5
1981.0,5
1982.0,5
1983.0,5
1984.0,5
1985.0,5
1986.0,4
1987.0,5
1988.0,4
1989.0,4
1990.0,4
1991.0,4
1992.0,3
1993.0,3
1994.0,3
1995.0,4
1996.0,3
1997.0,4
1998.0,4
1999.0,3
2000.0,4
2001.0,4
2002.0,4
2003.0,4
2004.0,4
2005.0,4
2006.0,4
2007.0,4
2008.0,4
2009.0,4
2010.0,4
2011.0,4
2012.0,4
2013.0,4
2014.0,3
2015.0,3
2016.0,3
2017.0,3
2018.0,3
2019.0,3
2020.0,3
2021.0,4
2022.0,3
2023.0,3
2024.0,4
2025.0,4
2026.0,4
2027.0,4
2028.0,4
2029.0,3
2030.0,3
2031.0,3
2032.0,3
2033.0,3
2034.0,2
2035.0,3
2036.0,2
2037.0,3
2038.0,2
2039.0,2
2040.0,4
2041.0,5
2042.0,3
2043.0,3
2044.0,2
2045.0,3
2046.0,4
2047.0,2
2048.0,3
2049.0,3
2050.0,3
2051.0,3
2052.0,3
2053.0,4
2054.0,4
2055.0,5
2056.0,5
2057.0,4
2058.0,3
2059.0,4
2060.0,4
2061.0,4
2062.0,4
2063.0,4
2064.0,2
2065.0,1
2066.0,4
2067.0,3
2068.0,3
2069.0,2
2070.0,3
2071.0,2
2072.0,3
2073.0,4
2074.0,3
2075.0,3
2076.0,3
2077.0,3
2078.0,3
2079.0,3
2080.0,3
2081.0,3
2082.0,3
2083.0,3
2084.0,4
2085.0,4
2086.0,4
2087.0,4
2088.0,3
2089.0,3
2090.0,4
2091.0,3
2092.0,3
2093.0,3
2094.0,3
2095.0,3
2096.0,3
2097.0,3
2098.0,3
2099.0,3
2100.0,3
2101.0,2
2102.0,2
2103.0,2
2104.0,3
2105.0,3
2106.0,3
2107.0,3
2108.0,3
2109.0,3
2110.0,3
2111.0,3
2112.0,3
2113.0,2
2114.0,2
2115.0,2
2116.0,2
2117.0,2
2118.0,2
2119.0,2
2120.0,2
2121.0,2
2122.0,2
2123.0,2
2124.0,2
2125.0,1
2126.0,1
2127.0,1
2128.0,1
2129.0,2
2130.0,2
2131.0,1
2132.0,1
2133.0,1
2134.0,1
2135.0,1
2136.0,2
2137.0,2
2138.0,2
2139.0,2
2140.0,1
2141.0,2
2142.0,2
